13.521869, 2.956509, -2.792554, -1.061521
13.548082, 3.002662, 13.310466, 2.308880
13.574926, 3.049548, 12.817268, 3.837950
13.602381, 3.097263, 9.766115, 6.596357
13.630429, 3.145715, 8.899183, 3.995363
13.659254, 3.195061, -2.952238, -1.251102
13.688560, 3.245254, 13.431938, 2.508435
13.718719, 3.296302, 12.902129, 4.082314
13.749503, 3.348283, 9.754814, 6.800177
13.781037, 3.401231, 8.900827, 4.326623
13.813468, 3.455137, -3.122778, -1.460960
13.846358, 3.510058, 13.566527, 2.727915
13.880294, 3.566037, 12.993684, 4.351229
13.914950, 3.623059, 9.749349, 7.027577
13.950649, 3.681251, 8.899788, 4.690702
13.987025, 3.740614, -3.306137, -1.694606
14.024460, 3.801141, 13.716290, 2.970914
14.062723, 3.862938, 13.092817, 4.649011
14.102096, 3.926047, 9.750422, 7.283005
14.142445, 3.990480, 8.895326, 5.093494
14.183776, 4.056314, -3.504706, -1.956355
14.226312, 4.123583, 13.883673, 3.241942
14.269970, 4.192389, 13.200549, 4.981201
14.314692, 4.262722, 9.759121, 7.571882
14.360806, 4.334723, 8.886567, 5.542559
14.408061, 4.408404, -3.721522, -2.251693
14.456736, 4.483864, 14.071781, 3.546761
14.506698, 4.561102, 13.318250, 5.354690
14.558164, 4.640273, 9.776618, 7.901426
14.611028, 4.721500, 8.872253, 6.047490
14.665586, 4.804698, -3.960481, -2.587502
14.721667, 4.890099, 14.284679, 3.892662
14.779355, 4.977751, 13.447636, 5.778399
14.838949, 5.067748, 9.804750, 8.280287
14.900176, 5.160308, 8.850909, 6.620682
14.963406, 5.255417, -4.226607, -2.972934
15.028759, 5.353171, 14.527769, 4.289281
15.096082, 5.453779, 13.590992, 6.264060
15.165702, 5.557380, 9.845608, 8.720531
15.237501, 5.664107, 8.820423, 7.278731
15.311764, 5.774077, -4.526573, -3.420030
15.388602, 5.887519, 14.807940, 4.749360
15.468008, 6.004488, 13.751308, 6.827394
15.550352, 6.125317, 9.902449, 9.238216
15.635479, 6.250133, 8.777884, 8.043617
15.723785, 6.379177, -4.869393, -3.945218
15.815347, 6.512619, 15.134918, 5.290438
15.910332, 6.650792, 13.932772, 7.489929
16.009003, 6.793932, 9.979235, 9.855213
16.111462, 6.942270, 8.719608, 8.946375
16.218077, 7.096259, -5.267679, -4.571269
16.328947, 7.256103, 15.522132, 5.936774
16.444468, 7.422188, 14.141179, 8.281910
16.564856, 7.594987, 10.081946, 10.602873
16.690365, 7.774811, 8.640007, 10.030901
16.821367, 7.962268, -5.739418, -5.330905
16.958378, 8.157720, 15.989021, 6.723847
17.101641, 8.361795, 14.384992, 9.247533
17.251534, 8.575059, 10.219324, 11.527136
17.408787, 8.798224, 8.530960, 11.362102
17.573626, 9.031966, -6.311494, -6.272901
17.746845, 9.277143, 16.564829, 7.704685
17.929062, 9.534613, 14.677057, 10.453604
18.120949, 9.805333, 10.404777, 12.698030
18.323242, 10.090419, 8.379717, 13.040420
18.536995, 10.391004, -7.025682, -7.473268
18.762918, 10.708528, 17.295475, 8.962783
19.002230, 11.044425, 15.037649, 12.006559
19.256273, 11.400384, 10.659737, 14.228565
19.526165, 11.778431, 8.165794, 15.228874
19.813686, 12.180436, -7.950919, -9.057280
20.120518, 12.609005, 18.257772, 10.637707
20.448641, 13.066922, 15.501209, 14.086540
20.800510, 13.557340, 11.021225, 16.312670
21.178566, 14.083755, 7.853215, 18.212639
21.585724, 14.650618, -9.209467, -11.247223
22.026005, 15.262553, 19.590353, 12.981589
22.503235, 15.925429, 16.131165, 17.025106
23.022455, 16.645845, 11.558926, 19.314968
23.589031, 17.431801, 7.373005, 22.538237
24.210209, 18.292599, -11.041109, -14.479328
24.894171, 19.239740, 21.571827, 16.501150
25.650806, 20.287107, 17.057961, 21.506575
26.492548, 21.451424, 12.420092, 24.009102
27.434088, 22.753376, 6.573912, 29.402477
28.495308, 24.219511, -13.989042, -19.741514
29.699890, 25.882891, 24.857281, 22.387745
31.078701, 27.786474, 18.601387, 29.206757
32.672913, 29.986315, 13.983141, 32.377914
34.537441, 32.557987, 5.048568, 42.031342
36.747017, 35.604973, -19.602304, -29.851513
39.407692, 39.272182, 31.438293, 34.264046
42.672493, 43.771774, 21.807896, 45.610130
46.774815, 49.423027, 17.596220, 51.488335
52.083618, 56.735191, 1.190967, 73.137650
59.222454, 66.566284, -34.771164, -57.342468
69.335381, 80.490997, 51.604836, 70.847252
84.770279, 101.741615, 33.229889, 105.065903
111.231064, 138.166687, 34.236458, 138.885559
167.091034, 215.056900, -24.449389, 276.688446
362.597717, 484.156158, -238.639816, -428.076477
-1396.970825, -1937.678101, -933.333740, -1720.854248
-223.921371, -323.112854, -49.787811, -330.563629
-117.280464, -176.328262, -24.912615, -171.023132
-77.289558, -121.280296, 30.243004, -155.642639
-56.341438, -92.443153, 42.714817, 83.808060
-43.449657, -74.694351, -24.026810, -66.941223
-34.716816, -62.669056, 1.245780, -63.487701
-28.409084, -53.982616, -1.954866, -50.517288
-23.639996, -47.413315, 18.321709, -60.653965
-19.907127, -42.270832, 18.165474, 39.255993
-16.905794, -38.135296, -6.124715, -34.493191
-14.440512, -34.737427, 6.802261, -34.827515
-12.378962, -31.895540, 2.159594, -28.795296
-10.629874, -29.483210, 15.486403, -37.570534
-9.126768, -27.409880, 10.848485, 26.050266
-7.821317, -25.608690, 0.051757, -23.379726
-6.676805, -24.028891, 8.993456, -23.826004
-5.665372, -22.632246, 3.864578, -19.708481
-4.764910, -21.388407, 14.250377, -27.128056
-3.958004, -20.273540, 7.299685, 19.699799
-3.230891, -19.268391, 3.212424, -17.757881
-2.572225, -18.357676, 10.203097, -17.987469
-1.972819, -17.528275, 4.788625, -14.719706
-1.425062, -16.769999, 13.581180, -21.152351
-0.922294, -16.073883, 5.182354, 15.953972
-0.459263, -15.432497, 5.154758, -14.358482
-0.031545, -14.839686, 10.995502, -14.354854
0.364800, -14.290019, 5.362734, -11.569036
0.733247, -13.778889, 13.178513, -17.266106
1.076463, -13.302376, 3.760037, 13.473417
1.397162, -12.857017, 6.485862, -12.077280
1.697301, -12.439837, 11.573199, -11.866415
1.979056, -12.048247, 5.750351, -9.400208
2.243873, -11.679875, 12.923086, -14.524254
2.493277, -11.332718, 2.726974, 11.701982
2.728664, -11.004914, 7.468028, -10.437397
2.951103, -10.694902, 12.027184, -10.047106
3.161740, -10.401284, 6.026869, -7.817422
3.361398, -10.122735, 12.758203, -12.476362
3.551001, -9.858087, 1.933296, 10.367147
3.731320, -9.606295, 8.233191, -9.199209
3.902891, -9.366508, 12.404133, -8.652303
4.066489, -9.137724, 6.232089, -6.612351
4.222612, -8.919297, 12.653334, -10.880499
4.371750, -8.710538, 1.296876, 9.319616
4.514380, -8.510716, 8.854994, -8.229077
4.650945, -8.319331, 12.730740, -7.543193
4.781798, -8.135769, 6.388825, -5.665008
4.907327, -7.959607, 12.590765, -9.594982
5.027858, -7.790375, 0.768963, 8.470728
5.143662, -7.627673, 9.377786, -7.446554
5.255001, -7.471104, 13.023321, -6.635266
5.362264, -7.320236, 6.511244, -4.901411
5.465530, -7.174931, 12.559459, -8.531427
5.565026, -7.034706, 0.318655, 7.764402
5.661067, -6.899359, 9.830064, -6.800314
5.753753, -6.768655, 13.292624, -5.873731
5.843334, -6.642295, 6.608487, -4.273307
5.929840, -6.520088, 12.552303, -7.631616
6.013561, -6.401859, -0.074531, 7.163494
6.094613, -6.287302, 10.230838, -6.256045
6.173068, -6.176331, 13.545767, -5.221963
6.249121, -6.068753, 6.686831, -3.748070
6.322841, -5.964402, 12.564245, -6.855773
6.394316, -5.863126, -0.424767, 6.642309
6.463733, -5.764768, 10.593451, -5.789951
6.531104, -5.669208, 13.787977, -4.654041
6.596575, -5.576319, 6.750579, -3.302769
6.660172, -5.485991, 12.592155, -6.175708
6.722088, -5.398149, -0.742228, 6.182447
6.782250, -5.312603, 10.927525, -5.384929
6.840833, -5.229282, 14.023068, -4.151429
6.897875, -5.148122, 6.802915, -2.920797
6.953463, -5.069078, 12.633467, -5.570751
7.007585, -4.991949, -1.034392, 5.770447
7.060381, -4.916764, 11.240256, -5.028479
7.111857, -4.843400, 14.253979, -3.700324
7.162129, -4.771768, 6.846205, -2.589874
7.211177, -4.701831, 12.686487, -5.025604
7.259064, -4.633499, -1.306911, 5.396115
7.305827, -4.566777, 11.537122, -4.711070
7.351525, -4.501498, 14.483021, -3.290215
7.396143, -4.437742, 6.882240, -2.300683
7.439851, -4.375311, 12.750107, -4.528458
7.482523, -4.314267, -1.564159, 5.051608
7.524370, -4.254492, 11.822501, -4.425428
7.565291, -4.196011, 14.712137, -2.912974
7.605303, -4.138694, 6.912181, -2.046038
7.644525, -4.082601, 12.823236, -4.070071
7.682961, -4.027594, -1.809653, 4.730681
7.720625, -3.973693, 12.099840, -4.165912
7.757511, -3.920881, 14.942891, -2.562125
7.793638, -3.869075, 6.937284, -1.820397
7.829176, -3.818213, 12.905382, -3.643173
7.863942, -3.768358, -2.046212, 4.428370
7.898120, -3.719432, 12.372033, -3.927889
7.931617, -3.671405, 15.176767, -2.232489
7.964555, -3.624210, 6.958414, -1.619237
7.996869, -3.577911, 12.995935, -3.241736
8.028619, -3.532386, -2.276196, 4.140572
8.059794, -3.487677, 12.641582, -3.707669
8.090471, -3.443751, 15.414940, -1.919758
8.120651, -3.400623, 6.976140, -1.439035
8.150189, -3.358081, 13.094946, -2.861007
8.179337, -3.316313, -2.501570, 3.863827
8.207960, -3.275249, 12.910599, -3.502307
8.236183, -3.234809, 15.658722, -1.620400
8.263918, -3.195075, 6.991084, -1.276704
8.291198, -3.155980, 13.201968, -2.496783
8.318136, -3.117420, -2.724075, 3.595181
8.344563, -3.079515, 13.181024, -3.309144
8.370658, -3.042137, 15.909169, -1.331303
8.396349, -3.005370, 7.003682, -1.130038
8.421695, -2.969131, 13.317177, -2.145585
8.446575, -2.933421, -2.945233, 3.332072
8.471213, -2.898271, 13.454591, -3.126101
8.495418, -2.863591, 16.167477, -1.049815
8.519338, -2.829404, 7.014285, -0.997045
8.542917, -2.795713, 13.440479, -1.804418
8.566133, -2.762478, -3.166457, 3.072181
8.589102, -2.729714, 13.732943, -2.951287
8.611761, -2.697371, 16.434731, -0.773592
8.634076, -2.665482, 7.023231, -0.875963
8.656139, -2.634034, 13.572188, -1.470523
8.677938, -2.602976, -3.389021, 2.813416
8.699441, -2.572338, 14.017731, -2.783103
8.720634, -2.542083, 16.712135, -0.500479
8.741650, -2.512177, 7.030775, -0.765431
8.762362, -2.482684, 13.712595, -1.141535
8.782910, -2.453550, -3.614155, 2.553824
8.803143, -2.424801, 14.310497, -2.620073
8.823132, -2.396346, 17.000790, -0.228460
8.842889, -2.368285, 7.037109, -0.664201
8.862471, -2.340535, 13.861948, -0.815160
8.881788, -2.313073, -3.843143, 2.291476
8.900928, -2.286025, 14.612898, -2.460872
8.919854, -2.259192, 17.302372, 0.044262
8.938643, -2.232719, 7.042446, -0.571370
8.957156, -2.206522, 14.020719, -0.489299
8.975568, -2.180640, -4.077080, 2.024553
8.993716, -2.155040, 14.926523, -2.304317
9.011694, -2.129722, 17.617916, 0.319606
9.029421, -2.104651, 7.047016, -0.486005
9.047066, -2.079844, 14.189561, -0.161905
9.064558, -2.055313, -4.317230, 1.751194
9.081829, -2.031054, 15.253125, -2.149174
9.098947, -2.007029, 17.949066, 0.599310
9.115929, -1.983272, 7.050784, -0.407383
9.132722, -1.959737, 14.369026, 0.169037
9.149433, -1.936449, -4.564900, 1.469519
9.165860, -1.913342, 15.594653, -1.994446
9.182328, -1.890534, 18.297523, 0.885193
9.198561, -1.867893, 7.054130, -0.334793
9.214623, -1.845525, 14.559894, 0.505559
9.230665, -1.823329, -4.821372, 1.177583
9.246450, -1.801349, 15.953011, -1.838937
9.262163, -1.779569, 18.665215, 1.179237
9.277750, -1.758004, 7.056966, -0.267672
9.293178, -1.736602, 14.763074, 0.849656
9.308586, -1.715452, -5.088152, 0.873231
9.323748, -1.694427, 16.330448, -1.681582
9.338895, -1.673611, 19.054169, 1.483308
9.353882, -1.652992, 7.059469, -0.205555
9.368762, -1.632547, 14.979608, 1.203522
9.383514, -1.612255, -5.366810, 0.554250
9.398232, -1.592155, 16.729445, -1.521251
9.412808, -1.572206, 19.466862, 1.799590
9.427349, -1.552464, 7.061624, -0.148023
9.441746, -1.532851, 15.210648, 1.569580
9.456020, -1.513425, -5.659049, 0.218162
9.470201, -1.494110, 17.152725, -1.356717
9.484322, -1.474976, 19.905918, 2.130400
9.498324, -1.455994, 7.063601, -0.094604
9.512245, -1.437149, 15.457689, 1.950176
9.526094, -1.418473, -5.966864, -0.137782
9.539867, -1.399916, 17.603390, -1.186709
9.553452, -1.381495, 20.374453, 2.478261
9.567140, -1.363195, 7.065434, -0.045012
9.580669, -1.345075, 15.722349, 2.348152
9.594076, -1.327080, -6.292457, -0.516704
9.607576, -1.309196, 18.085012, -1.009920
9.620822, -1.291452, 20.876102, 2.846063
9.634041, -1.273864, 7.067217, 0.001055
9.647175, -1.256345, 16.006544, 2.766606
9.660361, -1.239006, -6.638307, -0.922049
9.673368, -1.221691, 18.601665, -0.824668
9.686358, -1.204554, 21.414867, 3.237066
9.699283, -1.187544, 7.068868, 0.043921
9.712064, -1.170650, 16.312454, 3.208992
9.724916, -1.153821, -7.007370, -1.357895
9.737553, -1.137164, 19.158157, -0.629353
9.750233, -1.120599, 21.995739, 3.654912
9.762899, -1.104099, 7.070638, 0.083782
9.775460, -1.087724, 16.642904, 3.679419
9.787957, -1.071503, -7.403008, -1.828921
9.800384, -1.055333, 19.760025, -0.421942
9.812787, -1.039233, 22.624298, 4.104064
9.825179, -1.023254, 7.072416, 0.120854
9.837452, -1.007409, 17.000956, 4.182448
9.849749, -0.991662, -7.829171, -2.340590
9.861956, -0.975942, 20.413786, -0.200173
9.874121, -0.960371, 23.307362, 4.589449
9.886290, -0.944828, 7.074332, 0.155388
9.898410, -0.929442, 17.390396, 4.723604
9.910315, -0.914107, -8.290588, -2.899449
9.922406, -0.898847, 21.127356, 0.038666
9.934359, -0.883736, 24.052893, 5.117130
9.946254, -0.868638, 7.076324, 0.187505
9.958179, -0.853648, 17.815746, 5.309331
9.970053, -0.838709, -8.792898, -3.513238
9.981909, -0.823886, 21.910061, 0.297704
9.993591, -0.809136, 24.870705, 5.694340
10.005424, -0.794462, 7.078526, 0.217447
10.017095, -0.779821, 18.282619, 5.947599
10.028830, -0.765288, -9.342924, -4.191379
10.040442, -0.750832, 22.773418, 0.580797
10.052129, -0.736445, 25.772785, 6.329884
10.063568, -0.722169, 7.080876, 0.245223
10.075219, -0.707886, 18.797701, 6.647774
10.086714, -0.693707, -9.949009, -4.945376
10.098239, -0.679580, 23.731419, 0.892593
10.109741, -0.665599, 26.773540, 7.034342
10.121253, -0.651573, 7.083484, 0.271105
10.132723, -0.637655, 19.369375, 7.421723
10.144100, -0.623778, -10.621517, -5.789441
10.155514, -0.609961, 24.801514, 1.238879
10.166853, -0.596256, 27.891333, 7.821102
10.178217, -0.582621, 7.086325, 0.295138
10.189485, -0.568973, 20.008228, 8.283922
10.200815, -0.555410, -11.373375, -6.741448
10.212099, -0.541931, 26.005615, 1.626718
10.223369, -0.528483, 29.149014, 8.706972
10.234586, -0.515123, 7.089435, 0.317472
10.245804, -0.501797, 20.727554, 9.252959
10.257052, -0.488481, -12.221098, -7.824088
10.268358, -0.475249, 27.371843, 2.065481
10.279501, -0.462072, 30.576141, 9.713455
10.290667, -0.448973, 7.092839, 0.338191
10.301860, -0.435898, 21.544579, 10.352724
10.312926, -0.422865, -13.185987, -9.066688
10.324122, -0.409912, 28.936470, 2.566916
10.335243, -0.396952, 32.211021, 10.868424
10.346474, -0.384117, 7.096574, 0.357405
10.357468, -0.371268, 22.481838, 11.614420
10.368620, -0.358458, -14.296105, -10.507900
10.379560, -0.345801, 30.747494, 3.146755
10.390642, -0.333016, 34.104660, 12.208931
10.401720, -0.320342, 7.100562, 0.375156
10.412846, -0.307740, 23.569820, 13.079728
10.423884, -0.295251, -15.589244, -12.199551
10.434811, -0.282754, 32.869949, 3.826100
10.445730, -0.270258, 36.326080, 13.785267
10.456992, -0.257821, 7.104980, 0.391555
10.467955, -0.245373, 24.849833, 14.805943
10.478936, -0.233053, -17.117260, -14.213236
10.490020, -0.220691, 35.393562, 4.634181
10.500992, -0.208479, 38.971474, 15.667389
10.512056, -0.196199, 7.109761, 0.406603
10.523046, -0.183946, 26.380322, 16.873474
10.534074, -0.171760, -18.953716, -16.650095
10.544994, -0.159706, 38.446495, 5.612641
10.555973, -0.147491, 42.178871, 17.955551
10.566911, -0.135507, 7.114842, 0.420531
10.578005, -0.123388, 28.246357, 19.399540
10.589120, -0.111359, -21.206371, -19.658390
10.600107, -0.099436, 42.217648, 6.823060
10.611135, -0.087380, 46.153564, 20.798996
10.622061, -0.075576, 7.120377, 0.433244
10.632859, -0.063657, 30.576389, 22.560863
10.643865, -0.051922, -24.039629, -23.464462
10.655111, -0.040079, 46.998215, 8.359892
10.665950, -0.028330, 51.214848, 24.429659
10.677065, -0.016426, 7.126334, 0.444843
10.687928, -0.004748, 33.574593, 26.638737
10.699089, 0.006874, -27.717516, -28.431654
10.710128, 0.018616, 53.261272, 10.376940
10.721240, 0.030213, 57.888073, 29.229231
10.732075, 0.041843, 7.132711, 0.455385
10.743314, 0.053528, 37.585930, 32.107822
10.754088, 0.065112, -32.692665, -35.182926
10.765235, 0.076624, 61.830269, 13.141806
10.776270, 0.088071, 67.102570, 35.873085
10.787420, 0.099527, 7.139555, 0.464921
10.798496, 0.111071, 43.242722, 39.838593
10.809664, 0.122454, -39.811150, -44.882866
10.820644, 0.133988, 74.277290, 17.165270
10.831809, 0.145339, 80.672821, 45.679375
10.842999, 0.156757, 7.146813, 0.473522
10.853830, 0.168076, 51.843075, 51.617538
10.865373, 0.179468, -50.859280, -59.990040
10.876476, 0.190912, 94.023773, 23.559076
10.887549, 0.202036, 102.681252, 61.614288
10.898699, 0.213320, 7.154541, 0.481127
10.909843, 0.224713, 66.539230, 71.783669
10.921002, 0.235723, -70.371376, -86.745216
10.932158, 0.246929, 130.193604, 35.287792
10.943165, 0.258106, 144.633011, 92.036743
10.954188, 0.269240, 7.162832, 0.487933
10.965890, 0.280713, 97.488541, 114.317368
10.978125, 0.291894, -114.217163, -146.991486
10.988729, 0.302851, 217.978729, 63.785915
10.999193, 0.313876, 256.383392, 173.168701
11.011022, 0.325390, 7.171567, 0.493844
11.021590, 0.336165, 205.635284, 263.101013
11.033842, 0.347186, -304.065613, -408.191559
11.043930, 0.359303, 744.490479, 234.833679
11.058297, 0.366855, 1484.892212, 1065.671143
11.067856, -5119.637695, -2542.475098, -1851.934570
11.078861, 0.389738, -766.959229, -1075.630859
11.092073, 0.402128, 455.102631, 636.819275
11.102685, 0.413372, -483.901489, -164.322769
11.113055, 0.424101, -357.680054, -273.099609
11.125019, 0.435243, 7.190660, 0.503163
11.137018, 0.446511, -118.438232, -183.092056
11.147932, 0.457238, 129.680176, 189.020782
11.159699, 0.468035, -176.751740, -64.552788
11.171444, 0.478758, -152.862625, -124.356827
11.182878, 0.490124, 7.201015, 0.506736
11.194477, 0.500741, -59.411659, -101.925606
11.206100, 0.511644, 75.405243, 114.426468
11.217591, 0.522366, -105.838409, -41.542015
11.229198, 0.533375, -94.285812, -81.866226
11.240945, 0.544215, 7.211889, 0.509491
11.252694, 0.555086, -37.227055, -71.470818
11.264425, 0.565829, 53.029922, 83.739777
11.276243, 0.576800, -74.297348, -31.325453
11.287865, 0.587578, -66.495392, -61.745327
11.299787, 0.598592, 7.223392, 0.511520
11.311398, 0.609124, -25.567528, -55.505638
11.323290, 0.619910, 40.804268, 67.024734
11.335264, 0.630667, -56.450500, -25.559694
11.347076, 0.641447, -50.248947, -50.013775
11.358959, 0.652178, 7.235430, 0.512956
11.370927, 0.662950, -18.360016, -45.671188
11.382933, 0.673779, 33.089504, 56.520084
11.394896, 0.684502, -44.961273, -21.861013
11.406946, 0.695286, -39.574539, -42.332802
11.418885, 0.705977, 7.248095, 0.513631
11.431012, 0.716744, -13.449436, -39.001297
11.443137, 0.727444, 27.771011, 49.315407
11.455288, 0.738128, -36.939529, -19.290333
11.467328, 0.748861, -32.013317, -36.915802
11.479619, 0.759596, 7.261416, 0.513695
11.491813, 0.770331, -9.878098, -34.177814
11.504059, 0.781081, 23.877207, 44.073502
11.516176, 0.791751, -31.016174, -17.402834
11.528659, 0.802519, -26.367142, -32.892460
11.540916, 0.813221, 7.275307, 0.513092
11.553244, 0.823858, -7.155325, -30.525381
11.565659, 0.834588, 20.899164, 40.093880
11.578102, 0.845329, -26.458929, -15.960546
11.590502, 0.856024, -21.982723, -29.788029
11.603157, 0.866729, 7.289845, 0.511847
11.615556, 0.877407, -5.003734, -27.662399
11.627996, 0.888123, 18.544485, 36.974174
11.640690, 0.898825, -22.840576, -14.824715
11.653287, 0.909469, -18.473082, -27.321478
11.665911, 0.920215, 7.305064, 0.510013
11.678563, 0.930927, -3.254862, -25.356869
11.691304, 0.941633, 16.633251, 34.466766
11.704002, 0.952280, -19.895218, -13.908915
11.716717, 0.963025, -15.594815, -25.315945
11.729507, 0.973743, 7.320964, 0.507568
11.742468, 0.984464, -1.800224, -23.459600
11.755306, 0.995169, 15.048670, 32.410946
11.768251, 1.005832, -17.448410, -13.156530
11.781205, 1.016528, -13.186895, -23.654453
11.794116, 1.027278, 7.337545, 0.504521
11.807221, 1.038013, -0.567009, -21.870344
11.820328, 1.048687, 13.711576, 30.697828
11.833383, 1.059464, -15.381292, -12.528893
11.846472, 1.070163, -11.138527, -22.256645
11.859646, 1.080899, 7.354829, 0.500871
11.872865, 1.091633, 0.495566, -20.519310
11.886124, 1.102411, 12.566434, 29.251072
11.899342, 1.113096, -13.609844, -11.998781
11.912706, 1.123863, -9.371216, -21.065338
11.926084, 1.134616, 7.372866, 0.496687
11.939395, 1.145418, 1.424055, -19.356203
11.952966, 1.156177, 11.573206, 28.015514
11.966406, 1.166902, -12.073082, -11.546333
11.979904, 1.177737, -7.827451, -20.039001
11.993506, 1.188520, 7.391646, 0.491942
12.007102, 1.199327, 2.245394, -18.344109
12.020737, 1.210108, 10.702104, 26.950315
12.034489, 1.220876, -10.725657, -11.156901
12.048184, 1.231733, -6.464393, -19.146404
12.061948, 1.242535, 7.411208, 0.486617
12.075713, 1.253397, 2.979871, -17.455132
12.089611, 1.264177, 9.930738, 26.024620
12.103518, 1.275043, -9.533125, -10.819250
12.117441, 1.285906, -5.249382, -18.363987
12.131457, 1.296793, 7.431518, 0.480785
12.145473, 1.307626, 3.642917, -16.667845
12.159612, 1.318573, 9.241796, 25.214750
12.173733, 1.329447, -8.468863, -10.524813
12.187917, 1.340345, -4.157015, -17.673231
12.202060, 1.351275, 7.452649, 0.474378
12.216378, 1.362198, 4.246895, -15.965640
12.230653, 1.373176, 8.621704, 24.502047
12.245056, 1.384050, -7.511933, -10.266806
12.259466, 1.395007, -3.167284, -17.059767
